################################################################
# ThreatFox IOCs: recent ip-port - CSV format                  #
# Last updated: 2025-11-26 10:34:56 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2025-11-25 16:01:15", "1650131", "208.64.33.64:443", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:47:08", "100", "https://search.censys.io/hosts/208.64.33.64", "AS35592,C2,censys,COOLHOUSING-AS,RAT,Remcos", "0", "DonPasci"
"2025-11-25 16:01:14", "1650129", "176.57.184.244:2409", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:45:53", "100", "https://search.censys.io/hosts/176.57.184.244", "AS51167,C2,censys,CONTABO,RAT,Remcos", "0", "DonPasci"
"2025-11-25 16:01:03", "1650128", "158.94.210.82:443", "ip:port", "botnet_cc", "win.latrodectus", "BLACKWIDOW,IceNova,Latrodectus,Lotus", "Latrodectus", "2025-11-25 16:02:04", "100", "https://search.censys.io/hosts/158.94.210.82", "AS214943,C2,censys,Latrodectus,RAILNET", "0", "DonPasci"
"2025-11-25 16:00:27", "1650126", "47.116.206.20:8888", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 23:00:40", "100", "https://search.censys.io/hosts/47.116.206.20", "ALIBABA-CN-NET,AS37963,C2,censys,CobaltStrike,cs-watermark-666666666", "0", "DonPasci"
"2025-11-25 15:15:28", "1650107", "198.55.102.84:1616", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "75", "https://bazaar.abuse.ch/sample/1c3e30257d21409fc7f86a080f52b5767db0e0fea1744ad70d30ee1cfefb44b7/", "remcos", "0", "abuse_ch"
"2025-11-25 14:50:58", "1650101", "38.162.117.244:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:52:03", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 14:45:23", "1650099", "172.245.106.56:2214", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "75", "https://bazaar.abuse.ch/sample/d8058d8b09d0066ee05c179b74e6448368eaf49a11bb720fbe5b1fcda4ec4dd7/", "xworm", "0", "abuse_ch"
"2025-11-25 13:36:30", "1650052", "41.216.189.249:4444", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/41.216.189.249", "AS211138,censys,GoPhish,Phishing,PRIVATEHOSTING-NET", "0", "dyingbreeds_"
"2025-11-25 13:36:29", "1650053", "43.143.214.45:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/43.143.214.45", "AS45090,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-25 13:36:29", "1650054", "211.72.168.134:389", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/211.72.168.134", "AS3462,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-25 13:36:28", "1650055", "211.72.168.134:55199", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/211.72.168.134", "AS3462,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-25 13:36:28", "1650056", "108.181.221.165:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/108.181.221.165", "AS40676,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-25 13:36:27", "1650057", "38.56.209.142:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/38.56.209.142", "AS27903,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-25 13:30:43", "1650083", "185.193.51.137:3033", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "75", "https://bazaar.abuse.ch/sample/7b2da126481f59b21b1e7ba84eea18d5e86e5a3ad1100cd49096c5764ff1ea01/", "remcos", "0", "abuse_ch"
"2025-11-25 12:50:39", "1650077", "47.77.203.33:443", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "2025-11-26 09:52:29", "75", "None", "drb-ra,Metasploit,Meterpreter", "0", "abuse_ch"
"2025-11-25 12:03:46", "1650069", "143.92.56.92:8081", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251125-mtv3bazrdx", "AS152194,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-25 12:03:46", "1650070", "143.92.61.62:6666", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251125-mlnchazqbz", "AS152194,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-25 12:03:46", "1650071", "143.92.61.62:8888", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251125-mlnchazqbz", "AS152194,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-25 12:00:31", "1650068", "143.198.52.197:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 23:00:45", "100", "https://search.censys.io/hosts/143.198.52.197", "AS14061,C2,censys,CobaltStrike,cs-watermark-666666666,DIGITALOCEAN-ASN", "0", "DonPasci"
"2025-11-25 12:00:26", "1650067", "119.27.178.41:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 23:00:44", "100", "https://search.censys.io/hosts/119.27.178.41", "AS45090,C2,censys,CobaltStrike,cs-watermark-987654321,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-25 11:18:11", "1650061", "43.136.91.76:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-391144938", "0", "abuse_ch"
"2025-11-25 11:18:09", "1650060", "121.40.188.18:8090", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321", "0", "abuse_ch"
"2025-11-25 10:56:20", "1650050", "168.245.200.227:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.227", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 10:55:58", "1650048", "51.38.250.193:8000", "ip:port", "botnet_cc", "unknown_rat", "None", "Unknown RAT", "", "100", "https://search.censys.io/hosts/51.38.250.193", "AS16276,c2,censys,OctoRAT,OVH,panel", "0", "DonPasci"
"2025-11-25 10:55:58", "1650049", "158.94.210.52:8000", "ip:port", "botnet_cc", "unknown_rat", "None", "Unknown RAT", "", "100", "https://search.censys.io/hosts/158.94.210.52", "AS214943,c2,censys,OctoRAT,panel,RAILNET", "0", "DonPasci"
"2025-11-25 10:55:57", "1650046", "158.94.210.76:8000", "ip:port", "botnet_cc", "unknown_rat", "None", "Unknown RAT", "", "100", "https://search.censys.io/hosts/158.94.210.76", "AS214943,c2,censys,OctoRAT,panel,RAILNET", "0", "DonPasci"
"2025-11-25 10:55:57", "1650047", "178.16.55.109:8000", "ip:port", "botnet_cc", "unknown_rat", "None", "Unknown RAT", "", "100", "https://search.censys.io/hosts/178.16.55.109", "AS214943,c2,censys,OctoRAT,panel,RAILNET", "0", "DonPasci"
"2025-11-25 10:55:46", "1650045", "155.138.151.232:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-26 09:44:37", "100", "https://search.censys.io/hosts/155.138.151.232", "AS-VULTR,AS20473,C2,censys,Mythic", "0", "DonPasci"
"2025-11-25 10:55:45", "1650044", "207.166.166.21:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-26 09:47:05", "100", "https://search.censys.io/hosts/207.166.166.21", "AS150436,BYTEPLUS-AS-AP,C2,censys,Mythic", "0", "DonPasci"
"2025-11-25 10:55:26", "1650043", "160.25.72.92:2403", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:44:51", "100", "https://search.censys.io/hosts/160.25.72.92", "AS150895,C2,censys,EZTECH-VN,RAT,Remcos", "0", "DonPasci"
"2025-11-25 10:55:02", "1650042", "150.158.120.73:8083", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 11:00:16", "100", "https://search.censys.io/hosts/150.158.120.73", "AS45090,C2,censys,CobaltStrike,cs-watermark-987654321,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-25 10:49:55", "1650040", "156.245.248.173:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:28", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 10:49:37", "1650039", "121.41.116.254:8443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:06", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 10:49:22", "1650038", "110.42.232.120:9191", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:50:45", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 09:05:13", "1650010", "192.229.115.159:7883", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-25 09:05:13", "1650011", "192.229.115.159:7882", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-25 08:48:40", "1650008", "75.2.11.125:8112", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-26 09:49:00", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-25 08:48:01", "1650007", "47.207.38.75:631", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-26 09:48:26", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-25 08:47:17", "1650005", "34.171.254.190:443", "ip:port", "botnet_cc", "win.danabot", "DanaTools", "DanaBot", "2025-11-26 09:47:41", "75", "None", "DanBot,drb-ra", "0", "abuse_ch"
"2025-11-25 08:47:15", "1650004", "31.57.228.141:990", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-26 09:47:37", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-25 08:15:03", "1649999", "162.251.122.82:3608", "ip:port", "botnet_cc", "jar.strrat", "None", "STRRAT", "", "100", "None", "STRRAT", "0", "abuse_ch"
"2025-11-25 08:11:39", "1649997", "158.94.210.88:56999", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "", "80", "None", "mirai", "0", "seckle"
"2025-11-25 08:03:37", "1649990", "116.202.178.198:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:37", "1649991", "116.203.3.179:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:37", "1649992", "195.201.255.10:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:37", "1649993", "49.13.38.254:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:37", "1649994", "116.202.182.165:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:37", "1649995", "185.196.11.132:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:03:36", "1649989", "49.12.112.206:443", "ip:port", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "", "Vidar", "0", "crep1x"
"2025-11-25 08:01:50", "1649984", "52.90.223.183:2404", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/52.90.223.183", "AMAZON-AES,AS14618,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 08:01:49", "1649982", "168.245.200.207:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.207", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 08:01:49", "1649983", "168.245.200.224:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.224", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 08:01:25", "1649981", "85.9.214.193:29870", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-11-26 09:49:19", "100", "https://search.censys.io/hosts/85.9.214.193", "AS202053,C2,censys,Netsupport,RAT,UPCLOUD", "0", "DonPasci"
"2025-11-25 08:01:23", "1649980", "191.93.113.160:8848", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-11-26 09:46:31", "100", "https://search.censys.io/hosts/191.93.113.160", "AS27831,C2,censys,Colombia,DcRAT,RAT", "0", "DonPasci"
"2025-11-25 08:01:20", "1649979", "206.189.154.77:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-26 09:47:03", "100", "https://search.censys.io/hosts/206.189.154.77", "AS14061,C2,censys,DIGITALOCEAN-ASN,Havoc", "0", "DonPasci"
"2025-11-25 08:01:18", "1649977", "88.192.127.87:4444", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2025-11-25 11:00:29", "100", "https://search.censys.io/hosts/88.192.127.87", "AS1759,C2,censys,Quasar,RAT,TSF-IP-CORE", "0", "DonPasci"
"2025-11-25 08:01:18", "1649978", "103.20.102.151:4782", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2025-11-25 11:00:29", "100", "https://search.censys.io/hosts/103.20.102.151", "AS151858,C2,censys,INTERDIGI-VN,Quasar,RAT", "0", "DonPasci"
"2025-11-25 08:01:11", "1649976", "64.94.85.26:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/64.94.85.26", "AS399629,BLNWX,C2,censys,RAT,Sectop", "0", "DonPasci"
"2025-11-25 08:00:59", "1649974", "185.113.10.171:443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-26 09:46:13", "100", "https://search.censys.io/hosts/185.113.10.171", "AS205899,C2,censys,PAPILIOHOST,Sliver", "0", "DonPasci"
"2025-11-25 08:00:59", "1649975", "185.113.10.170:443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-26 09:46:13", "100", "https://search.censys.io/hosts/185.113.10.170", "AS205899,C2,censys,PAPILIOHOST,Sliver", "0", "DonPasci"
"2025-11-25 08:00:55", "1649973", "8.209.221.211:6328", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:49:10", "100", "https://search.censys.io/hosts/8.209.221.211", "ALIBABA-CN-NET,AS45102,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-11-25 08:00:54", "1649971", "107.175.88.100:9090", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:43:49", "100", "https://search.censys.io/hosts/107.175.88.100", "AS-COLOCROSSING,AS36352,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-11-25 08:00:54", "1649972", "91.92.242.170:9337", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:49:28", "100", "https://search.censys.io/hosts/91.92.242.170", "AS214943,C2,censys,RAILNET,RAT,Remcos", "0", "DonPasci"
"2025-11-25 08:00:53", "1649970", "23.227.203.207:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:47:23", "100", "https://search.censys.io/hosts/23.227.203.207", "AS29802,C2,censys,HVC-AS,RAT,Remcos", "0", "DonPasci"
"2025-11-25 08:00:31", "1649969", "43.249.175.78:23619", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 11:00:15", "100", "https://search.censys.io/hosts/43.249.175.78", "AS138415,C2,censys,CobaltStrike,cs-watermark-987654321,YANCYLIMITED-AS-HK", "0", "DonPasci"
"2025-11-25 08:00:27", "1649968", "137.220.194.49:2222", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 11:00:13", "100", "https://search.censys.io/hosts/137.220.194.49", "AS152194,C2,censys,CobaltStrike,cs-watermark-987654321,CTGSERVERLIMITED-AS-AP", "0", "DonPasci"
"2025-11-25 07:15:05", "1649960", "144.31.30.102:4001", "ip:port", "botnet_cc", "win.systembc", "Coroxy,DroxiDat", "SystemBC", "", "100", "None", "SystemBC", "0", "abuse_ch"
"2025-11-25 07:09:28", "1649958", "176.117.107.18:1518", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "50", "", "c2,remcos", "0", "juroots"
"2025-11-25 06:32:54", "1649943", "103.77.246.136:6738", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "2025-11-25 15:09:02", "100", "None", "Mirai", "0", "elfdigest"
"2025-11-25 06:01:59", "1649939", "154.12.226.43:5", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "https://tria.ge/251125-ghj8sahk5w", "AS40021,C2,quasar,rat,triage", "0", "DonPasci"
"2025-11-25 06:01:38", "1649772", "45.88.186.116:2929", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "77", "None", "None", "0", "netresec"
"2025-11-25 04:55:06", "1649931", "115.202.102.174:5252", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "100", "None", "Gh0stRAT,RAT", "0", "abuse_ch"
"2025-11-25 04:45:14", "1649929", "165.140.158.128:13899", "ip:port", "botnet_cc", "win.purelogs", "None", "PureLogs Stealer", "", "100", "None", "PureLogsStealer", "0", "abuse_ch"
"2025-11-25 04:02:05", "1649922", "34.226.217.10:30005", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/34.226.217.10", "AMAZON-AES,AS14618,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:04", "1649920", "168.245.200.174:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.174", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:04", "1649921", "168.245.200.184:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.184", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:03", "1649918", "168.245.200.192:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.192", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:03", "1649919", "168.245.200.181:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.181", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:02", "1649916", "175.17.181.237:10001", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/175.17.181.237", "AS4837,C2,censys,CHINA169-BACKBONE,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:02:02", "1649917", "168.245.200.201:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.201", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 04:01:30", "1649915", "102.117.167.54:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-26 09:43:07", "100", "https://search.censys.io/hosts/102.117.167.54", "AS23889,C2,censys,MauritiusTelecom,Mythic", "0", "DonPasci"
"2025-11-25 04:01:27", "1649914", "64.52.80.227:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/64.52.80.227", "AS399629,BLNWX,C2,censys,RAT,Sectop", "0", "DonPasci"
"2025-11-25 04:01:13", "1649912", "108.181.121.140:4444", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:43:50", "100", "https://search.censys.io/hosts/108.181.121.140", "AS40676,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-11-25 04:01:13", "1649913", "108.181.121.140:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:43:50", "100", "https://search.censys.io/hosts/108.181.121.140", "AS40676,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-11-25 04:01:12", "1649910", "95.179.137.169:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:49:35", "100", "https://search.censys.io/hosts/95.179.137.169", "AS-VULTR,AS20473,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-11-25 04:01:12", "1649911", "194.163.145.76:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:46:40", "100", "https://search.censys.io/hosts/194.163.145.76", "AS51167,C2,censys,CONTABO,RAT,Remcos", "0", "DonPasci"
"2025-11-25 04:00:22", "1649906", "23.226.48.201:7841", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 11:00:09", "100", "https://search.censys.io/hosts/23.226.48.201", "AS138415,C2,censys,CobaltStrike,cs-watermark-987654321,YANCYLIMITED-AS-HK", "0", "DonPasci"
"2025-11-25 02:55:09", "1649892", "101.43.156.141:6000", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "100", "None", "Gh0stRAT,RAT", "0", "abuse_ch"
"2025-11-25 02:49:04", "1649891", "156.234.252.68:7841", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:26", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 02:48:28", "1649890", "106.53.208.183:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:50:39", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-25 02:25:08", "1649884", "88.214.50.35:15647", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "None", "Arechclient2", "0", "abuse_ch"
"2025-11-25 00:01:56", "1649868", "208.83.1.231:1337", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/208.83.1.231", "AS30377,C2,censys,MACST-DUB,Starkillerc2", "0", "DonPasci"
"2025-11-25 00:01:51", "1649866", "79.30.15.144:4444", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/79.30.15.144", "AS3269,ASN-IBSNAZ,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 00:01:51", "1649867", "18.212.114.81:20548", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/18.212.114.81", "AMAZON-AES,AS14618,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-25 00:01:47", "1649865", "46.250.233.154:4321", "ip:port", "botnet_cc", "win.adaptix_c2", "None", "AdaptixC2", "2025-11-26 09:48:23", "100", "https://search.censys.io/hosts/46.250.233.154", "AdaptixC2,AS141995,C2,CAPL-AS-AP,censys", "0", "DonPasci"
"2025-11-25 00:01:14", "1649863", "216.245.184.84:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/216.245.184.84", "AS399629,BLNWX,C2,censys,RAT,Sectop", "0", "DonPasci"
"2025-11-25 00:01:02", "1649862", "185.113.10.171:82", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "100", "https://search.censys.io/hosts/185.113.10.171", "AS205899,C2,censys,open-dir,PAPILIOHOST,payload,Sliver", "0", "DonPasci"
"2025-11-25 00:00:57", "1649861", "192.159.99.75:5000", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:46:32", "100", "https://search.censys.io/hosts/192.159.99.75", "AS210558,C2,censys,RAT,Remcos,SERVICES-1337-GMBH", "0", "DonPasci"
"2025-11-25 00:00:41", "1649860", "158.94.210.84:443", "ip:port", "botnet_cc", "win.latrodectus", "BLACKWIDOW,IceNova,Latrodectus,Lotus", "Latrodectus", "2025-11-25 00:04:33", "100", "https://search.censys.io/hosts/158.94.210.84", "AS214943,C2,censys,Latrodectus,RAILNET", "0", "DonPasci"
"2025-11-24 23:01:34", "1649852", "89.223.67.7:8080", "ip:port", "botnet_cc", "win.bianlian", "None", "BianLian", "2025-11-26 09:49:22", "100", "https://search.censys.io/hosts/89.223.67.7", "AS9123,C2,censys,TIMEWEB-AS", "0", "dyingbreeds_"
"2025-11-24 23:01:31", "1649851", "147.45.50.140:2083", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/147.45.50.140", "AS215540,censys,GCS-AS,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:01:30", "1649850", "85.190.254.93:92", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/85.190.254.93", "AS51167,censys,CONTABO,GoPhish,Phishing", "0", "dyingbreeds_"
